"train/epoch","Qwen/Qwen3-32B-low-format - _step","Qwen/Qwen3-32B-low-format - _step__MIN","Qwen/Qwen3-32B-low-format - _step__MAX","Qwen/Qwen3-32B-low-format - train/rewards/reward_connected_line/mean","Qwen/Qwen3-32B-low-format - train/rewards/reward_connected_line/mean__MIN","Qwen/Qwen3-32B-low-format - train/rewards/reward_connected_line/mean__MAX","Qwen/Qwen3-14B-low-format - _step","Qwen/Qwen3-14B-low-format - _step__MIN","Qwen/Qwen3-14B-low-format - _step__MAX","Qwen/Qwen3-14B-low-format - train/rewards/reward_connected_line/mean","Qwen/Qwen3-14B-low-format - train/rewards/reward_connected_line/mean__MIN","Qwen/Qwen3-14B-low-format - train/rewards/reward_connected_line/mean__MAX","Qwen/Qwen3-0.6B-low-format - _step","Qwen/Qwen3-0.6B-low-format - _step__MIN","Qwen/Qwen3-0.6B-low-format - _step__MAX","Qwen/Qwen3-0.6B-low-format - train/rewards/reward_connected_line/mean","Qwen/Qwen3-0.6B-low-format - train/rewards/reward_connected_line/mean__MIN","Qwen/Qwen3-0.6B-low-format - train/rewards/reward_connected_line/mean__MAX","Qwen/Qwen3-4B-low-format - _step","Qwen/Qwen3-4B-low-format - _step__MIN","Qwen/Qwen3-4B-low-format - _step__MAX","Qwen/Qwen3-4B-low-format - train/rewards/reward_connected_line/mean","Qwen/Qwen3-4B-low-format - train/rewards/reward_connected_line/mean__MIN","Qwen/Qwen3-4B-low-format - train/rewards/reward_connected_line/mean__MAX","Qwen/Qwen3-32B - _step","Qwen/Qwen3-32B - _step__MIN","Qwen/Qwen3-32B - _step__MAX","Qwen/Qwen3-32B - train/rewards/reward_connected_line/mean","Qwen/Qwen3-32B - train/rewards/reward_connected_line/mean__MIN","Qwen/Qwen3-32B - train/rewards/reward_connected_line/mean__MAX","Qwen/Qwen3-14B - _step","Qwen/Qwen3-14B - _step__MIN","Qwen/Qwen3-14B - _step__MAX","Qwen/Qwen3-14B - train/rewards/reward_connected_line/mean","Qwen/Qwen3-14B - train/rewards/reward_connected_line/mean__MIN","Qwen/Qwen3-14B - train/rewards/reward_connected_line/mean__MAX","Qwen/Qwen3-4B - _step","Qwen/Qwen3-4B - _step__MIN","Qwen/Qwen3-4B - _step__MAX","Qwen/Qwen3-4B - train/rewards/reward_connected_line/mean","Qwen/Qwen3-4B - train/rewards/reward_connected_line/mean__MIN","Qwen/Qwen3-4B - train/rewards/reward_connected_line/mean__MAX","Qwen/Qwen3-0.6B - _step","Qwen/Qwen3-0.6B - _step__MIN","Qwen/Qwen3-0.6B - _step__MAX","Qwen/Qwen3-0.6B - train/rewards/reward_connected_line/mean","Qwen/Qwen3-0.6B - train/rewards/reward_connected_line/mean__MIN","Qwen/Qwen3-0.6B - train/rewards/reward_connected_line/mean__MAX"
"2.6467065868263475","5763","5763","5763","0.4499999970197678","0.4499999970197678","0.4499999970197678","","","","","","","","","","","","","","","","","","","5763","5763","5763","0.8083333373069763","0.8083333373069763","0.8083333373069763","","","","","","","","","","","","","","","","","",""
"2.66","","","","","","","","","","","","","17422","17422","17422","0.875","0.875","0.875","17422","17422","17422","0.8","0.8","0.8","","","","","","","","","","","","","17422","17422","17422","1","1","1","17422","17422","17422","0.975","0.975","0.975"
"2.68","","","","","","","8776","8776","8776","0.65","0.65","0.65","17553","17553","17553","0.95","0.95","0.95","17553","17553","17553","0.875","0.875","0.875","","","","","","","8776","8776","8776","0.9875","0.9875","0.9875","17553","17553","17553","1","1","1","17553","17553","17553","1","1","1"
"2.7","","","","","","","","","","","","","17684","17684","17684","0.85","0.85","0.85","17684","17684","17684","0.875","0.875","0.875","","","","","","","","","","","","","17684","17684","17684","0.95","0.95","0.95","17684","17684","17684","0.95","0.95","0.95"
"2.7065868263473054","5894","5894","5894","0.4166666641831398","0.4166666641831398","0.4166666641831398","","","","","","","","","","","","","","","","","","","5894","5894","5894","0.9083333373069763","0.9083333373069763","0.9083333373069763","","","","","","","","","","","","","","","","","",""
"2.7199999999999998","","","","","","","8907","8907","8907","0.7","0.7","0.7","17815","17815","17815","0.975","0.975","0.975","17815","17815","17815","0.675","0.675","0.675","","","","","","","8907","8907","8907","0.875","0.875","0.875","17815","17815","17815","0.975","0.975","0.975","17815","17815","17815","1","1","1"
"2.74","","","","","","","","","","","","","17946","17946","17946","0.875","0.875","0.875","17946","17946","17946","0.8","0.8","0.8","","","","","","","","","","","","","17946","17946","17946","0.9","0.9","0.9","17946","17946","17946","0.9","0.9","0.9"
"2.76","","","","","","","9038","9038","9038","0.675","0.675","0.675","18077","18077","18077","0.8","0.8","0.8","18077","18077","18077","0.675","0.675","0.675","","","","","","","9038","9038","9038","0.7375","0.7375","0.7375","18077","18077","18077","0.675","0.675","0.675","18077","18077","18077","0.725","0.725","0.725"
"2.7664670658682633","6025","6025","6025","0.3916666656732559","0.3916666656732559","0.3916666656732559","","","","","","","","","","","","","","","","","","","6025","6025","6025","0.7166666656732559","0.7166666656732559","0.7166666656732559","","","","","","","","","","","","","","","","","",""
"2.7800000000000002","","","","","","","","","","","","","18208","18208","18208","0.875","0.875","0.875","18208","18208","18208","0.825","0.825","0.825","","","","","","","","","","","","","18208","18208","18208","0.9","0.9","0.9","18208","18208","18208","0.875","0.875","0.875"
"2.8","","","","","","","9169","9169","9169","0.7375","0.7375","0.7375","18339","18339","18339","0.975","0.975","0.975","18339","18339","18339","0.75","0.75","0.75","","","","","","","9169","9169","9169","0.875","0.875","0.875","18339","18339","18339","0.95","0.95","0.95","18339","18339","18339","1","1","1"
"2.82","","","","","","","","","","","","","18470","18470","18470","0.9","0.9","0.9","18470","18470","18470","0.6","0.6","0.6","","","","","","","","","","","","","18470","18470","18470","0.9","0.9","0.9","18470","18470","18470","0.9","0.9","0.9"
"2.8263473053892216","6156","6156","6156","0.45833332240581515","0.45833332240581515","0.45833332240581515","","","","","","","","","","","","","","","","","","","6156","6156","6156","0.7333333313465118","0.7333333313465118","0.7333333313465118","","","","","","","","","","","","","","","","","",""
"2.84","","","","","","","9300","9300","9300","0.8","0.8","0.8","18601","18601","18601","0.9","0.9","0.9","18601","18601","18601","0.875","0.875","0.875","","","","","","","9300","9300","9300","0.8875","0.8875","0.8875","18601","18601","18601","1","1","1","18601","18601","18601","0.975","0.975","0.975"
"2.86","","","","","","","","","","","","","18732","18732","18732","0.975","0.975","0.975","18732","18732","18732","0.85","0.85","0.85","","","","","","","","","","","","","18732","18732","18732","1","1","1","18732","18732","18732","1","1","1"
"2.88","","","","","","","9431","9431","9431","0.8125","0.8125","0.8125","18863","18863","18863","1","1","1","18863","18863","18863","0.875","0.875","0.875","","","","","","","9431","9431","9431","0.9","0.9","0.9","18863","18863","18863","1","1","1","18863","18863","18863","1","1","1"
"2.8862275449101795","6287","6287","6287","0.41666666716337203","0.41666666716337203","0.41666666716337203","","","","","","","","","","","","","","","","","","","6287","6287","6287","0.8416666746139526","0.8416666746139526","0.8416666746139526","","","","","","","","","","","","","","","","","",""
"2.9","","","","","","","","","","","","","18994","18994","18994","0.9","0.9","0.9","18994","18994","18994","0.65","0.65","0.65","","","","","","","","","","","","","18994","18994","18994","0.9","0.9","0.9","18994","18994","18994","0.825","0.825","0.825"
"2.92","","","","","","","9562","9562","9562","0.5625","0.5625","0.5625","19125","19125","19125","0.875","0.875","0.875","19125","19125","19125","0.725","0.725","0.725","","","","","","","9562","9562","9562","0.85","0.85","0.85","19125","19125","19125","0.9","0.9","0.9","19125","19125","19125","0.9","0.9","0.9"
"2.94","","","","","","","","","","","","","19256","19256","19256","0.95","0.95","0.95","19256","19256","19256","0.875","0.875","0.875","","","","","","","","","","","","","19256","19256","19256","0.95","0.95","0.95","19256","19256","19256","0.975","0.975","0.975"
"2.946107784431138","6418","6418","6418","0.35833332911133764","0.35833332911133764","0.35833332911133764","","","","","","","","","","","","","","","","","","","6418","6418","6418","0.7416666686534882","0.7416666686534882","0.7416666686534882","","","","","","","","","","","","","","","","","",""
"2.96","","","","","","","9693","9693","9693","0.625","0.625","0.625","19387","19387","19387","0.95","0.95","0.95","19387","19387","19387","0.775","0.775","0.775","","","","","","","9693","9693","9693","1","1","1","19387","19387","19387","0.975","0.975","0.975","19387","19387","19387","1","1","1"
"2.98","","","","","","","","","","","","","19518","19518","19518","0.925","0.925","0.925","19518","19518","19518","0.775","0.775","0.775","","","","","","","","","","","","","19518","19518","19518","1","1","1","19518","19518","19518","1","1","1"
"3","","","","","","","9824","9824","9824","0.625","0.625","0.625","19649","19649","19649","0.975","0.975","0.975","19649","19649","19649","0.775","0.775","0.775","","","","","","","9824","9824","9824","0.9625","0.9625","0.9625","19649","19649","19649","0.925","0.925","0.925","19649","19649","19649","0.95","0.95","0.95"
"3.0119760479041915","6549","6549","6549","0.408333332836628","0.408333332836628","0.408333332836628","","","","","","","","","","","","","","","","","","","6549","6549","6549","0.8750000059604645","0.8750000059604645","0.8750000059604645","","","","","","","","","","","","","","","","","",""
"3.02","","","","","","","","","","","","","19780","19780","19780","0.925","0.925","0.925","19780","19780","19780","0.925","0.925","0.925","","","","","","","","","","","","","19780","19780","19780","0.975","0.975","0.975","19780","19780","19780","0.95","0.95","0.95"
"3.04","","","","","","","9955","9955","9955","0.625","0.625","0.625","19911","19911","19911","0.925","0.925","0.925","19911","19911","19911","0.925","0.925","0.925","","","","","","","9955","9955","9955","0.95","0.95","0.95","19911","19911","19911","1","1","1","19911","19911","19911","1","1","1"
"3.06","","","","","","","","","","","","","20042","20042","20042","0.875","0.875","0.875","20042","20042","20042","0.675","0.675","0.675","","","","","","","","","","","","","20042","20042","20042","1","1","1","20042","20042","20042","0.9","0.9","0.9"
"3.07185628742515","6680","6680","6680","0.40833333507180214","0.40833333507180214","0.40833333507180214","","","","","","","","","","","","","","","","","","","6680","6680","6680","0.6916666708886623","0.6916666708886623","0.6916666708886623","","","","","","","","","","","","","","","","","",""
"3.08","","","","","","","10086","10086","10086","0.6625","0.6625","0.6625","20173","20173","20173","1","1","1","20173","20173","20173","0.825","0.825","0.825","","","","","","","10086","10086","10086","0.925","0.925","0.925","20173","20173","20173","1","1","1","20173","20173","20173","0.975","0.975","0.975"
"3.1","","","","","","","","","","","","","20304","20304","20304","0.7","0.7","0.7","20304","20304","20304","0.775","0.775","0.775","","","","","","","","","","","","","20304","20304","20304","0.9","0.9","0.9","20304","20304","20304","0.9","0.9","0.9"
"3.12","","","","","","","10217","10217","10217","0.6125","0.6125","0.6125","20435","20435","20435","0.9","0.9","0.9","20435","20435","20435","0.725","0.725","0.725","","","","","","","10217","10217","10217","0.8875","0.8875","0.8875","20435","20435","20435","0.9","0.9","0.9","20435","20435","20435","0.9","0.9","0.9"
"3.1317365269461077","6811","6811","6811","0.38333333283662796","0.38333333283662796","0.38333333283662796","","","","","","","","","","","","","","","","","","","6811","6811","6811","0.75","0.75","0.75","","","","","","","","","","","","","","","","","",""
"3.14","","","","","","","","","","","","","20566","20566","20566","0.975","0.975","0.975","20566","20566","20566","0.85","0.85","0.85","","","","","","","","","","","","","20566","20566","20566","0.925","0.925","0.925","20566","20566","20566","1","1","1"
"3.16","","","","","","","10348","10348","10348","0.7125","0.7125","0.7125","20697","20697","20697","0.925","0.925","0.925","20697","20697","20697","0.9","0.9","0.9","","","","","","","10348","10348","10348","0.825","0.825","0.825","20697","20697","20697","0.85","0.85","0.85","20697","20697","20697","0.9","0.9","0.9"
"3.18","","","","","","","","","","","","","20828","20828","20828","0.875","0.875","0.875","20828","20828","20828","0.825","0.825","0.825","","","","","","","","","","","","","20828","20828","20828","1","1","1","20828","20828","20828","1","1","1"
"3.191616766467066","6942","6942","6942","0.4500000052154064","0.4500000052154064","0.4500000052154064","","","","","","","","","","","","","","","","","","","6942","6942","6942","0.808333334326744","0.808333334326744","0.808333334326744","","","","","","","","","","","","","","","","","",""
"3.2","","","","","","","10479","10479","10479","0.7625","0.7625","0.7625","20959","20959","20959","0.8","0.8","0.8","20959","20959","20959","0.875","0.875","0.875","","","","","","","10479","10479","10479","0.95","0.95","0.95","20959","20959","20959","0.95","0.95","0.95","20959","20959","20959","0.975","0.975","0.975"
"3.22","","","","","","","","","","","","","21090","21090","21090","1","1","1","21090","21090","21090","0.85","0.85","0.85","","","","","","","","","","","","","21090","21090","21090","1","1","1","21090","21090","21090","1","1","1"
"3.24","","","","","","","10610","10610","10610","0.6875","0.6875","0.6875","21221","21221","21221","0.925","0.925","0.925","21221","21221","21221","0.8","0.8","0.8","","","","","","","10610","10610","10610","0.925","0.925","0.925","21221","21221","21221","0.9","0.9","0.9","21221","21221","21221","0.925","0.925","0.925"
"3.251497005988024","7073","7073","7073","0.5166666656732559","0.5166666656732559","0.5166666656732559","","","","","","","","","","","","","","","","","","","7073","7073","7073","0.8250000059604645","0.8250000059604645","0.8250000059604645","","","","","","","","","","","","","","","","","",""
"3.26","","","","","","","","","","","","","21352","21352","21352","1","1","1","21352","21352","21352","0.925","0.925","0.925","","","","","","","","","","","","","21352","21352","21352","1","1","1","21352","21352","21352","1","1","1"
"3.2800000000000002","","","","","","","10741","10741","10741","0.7","0.7","0.7","21483","21483","21483","0.85","0.85","0.85","21483","21483","21483","0.65","0.65","0.65","","","","","","","10741","10741","10741","0.925","0.925","0.925","21483","21483","21483","0.9","0.9","0.9","21483","21483","21483","0.875","0.875","0.875"
"3.3","","","","","","","","","","","","","21614","21614","21614","0.725","0.725","0.725","21614","21614","21614","0.7","0.7","0.7","","","","","","","","","","","","","21614","21614","21614","0.9","0.9","0.9","21614","21614","21614","0.85","0.85","0.85"
"3.3113772455089823","7204","7204","7204","0.4166666716337204","0.4166666716337204","0.4166666716337204","","","","","","","","","","","","","","","","","","","7204","7204","7204","0.8","0.8","0.8","","","","","","","","","","","","","","","","","",""
"3.32","","","","","","","10872","10872","10872","0.675","0.675","0.675","21745","21745","21745","0.975","0.975","0.975","21745","21745","21745","0.875","0.875","0.875","","","","","","","10872","10872","10872","0.8875","0.8875","0.8875","21745","21745","21745","1","1","1","21745","21745","21745","1","1","1"
"3.34","","","","","","","","","","","","","21876","21876","21876","0.975","0.975","0.975","21876","21876","21876","0.95","0.95","0.95","","","","","","","","","","","","","21876","21876","21876","1","1","1","21876","21876","21876","0.975","0.975","0.975"
"3.36","","","","","","","11003","11003","11003","0.7125","0.7125","0.7125","22007","22007","22007","0.85","0.85","0.85","22007","22007","22007","0.725","0.725","0.725","","","","","","","11003","11003","11003","0.95","0.95","0.95","22007","22007","22007","0.9","0.9","0.9","22007","22007","22007","0.9","0.9","0.9"
"3.37125748502994","7335","7335","7335","0.341666667163372","0.341666667163372","0.341666667163372","","","","","","","","","","","","","","","","","","","7335","7335","7335","0.808333334326744","0.808333334326744","0.808333334326744","","","","","","","","","","","","","","","","","",""
"3.38","","","","","","","","","","","","","22138","22138","22138","0.8","0.8","0.8","22138","22138","22138","0.675","0.675","0.675","","","","","","","","","","","","","22138","22138","22138","0.8","0.8","0.8","22138","22138","22138","0.8","0.8","0.8"
"3.4","","","","","","","11134","11134","11134","0.55","0.55","0.55","22269","22269","22269","1","1","1","22269","22269","22269","0.7","0.7","0.7","","","","","","","11134","11134","11134","0.9","0.9","0.9","22269","22269","22269","1","1","1","22269","22269","22269","1","1","1"
"3.42","","","","","","","","","","","","","22400","22400","22400","0.85","0.85","0.85","22400","22400","22400","0.725","0.725","0.725","","","","","","","","","","","","","22400","22400","22400","0.9","0.9","0.9","22400","22400","22400","0.85","0.85","0.85"
"3.431137724550898","7466","7466","7466","0.25000000074505807","0.25000000074505807","0.25000000074505807","","","","","","","","","","","","","","","","","","","7466","7466","7466","0.8249999970197678","0.8249999970197678","0.8249999970197678","","","","","","","","","","","","","","","","","",""
"3.44","","","","","","","11265","11265","11265","0.7","0.7","0.7","22531","22531","22531","0.95","0.95","0.95","22531","22531","22531","0.925","0.925","0.925","","","","","","","11265","11265","11265","0.925","0.925","0.925","22531","22531","22531","1","1","1","22531","22531","22531","1","1","1"
"3.46","","","","","","","","","","","","","22662","22662","22662","0.975","0.975","0.975","22662","22662","22662","0.8","0.8","0.8","","","","","","","","","","","","","22662","22662","22662","0.975","0.975","0.975","22662","22662","22662","0.975","0.975","0.975"
"3.48","","","","","","","11396","11396","11396","0.625","0.625","0.625","22793","22793","22793","0.875","0.875","0.875","22793","22793","22793","0.85","0.85","0.85","","","","","","","11396","11396","11396","0.9125","0.9125","0.9125","22793","22793","22793","0.9","0.9","0.9","22793","22793","22793","0.975","0.975","0.975"
"3.4910179640718564","7597","7597","7597","0.37500000074505807","0.37500000074505807","0.37500000074505807","","","","","","","","","","","","","","","","","","","7597","7597","7597","0.8083333432674408","0.8083333432674408","0.8083333432674408","","","","","","","","","","","","","","","","","",""
"3.5","","","","","","","","","","","","","22924","22924","22924","0.875","0.875","0.875","22924","22924","22924","0.9","0.9","0.9","","","","","","","","","","","","","22924","22924","22924","0.925","0.925","0.925","22924","22924","22924","0.975","0.975","0.975"
"3.52","","","","","","","11527","11527","11527","0.7","0.7","0.7","23055","23055","23055","0.975","0.975","0.975","23055","23055","23055","0.875","0.875","0.875","","","","","","","11527","11527","11527","0.975","0.975","0.975","23055","23055","23055","1","1","1","23055","23055","23055","1","1","1"
"3.54","","","","","","","","","","","","","23186","23186","23186","0.875","0.875","0.875","23186","23186","23186","0.875","0.875","0.875","","","","","","","","","","","","","23186","23186","23186","1","1","1","23186","23186","23186","0.975","0.975","0.975"
"3.5508982035928143","7728","7728","7728","0.47499999701976775","0.47499999701976775","0.47499999701976775","","","","","","","","","","","","","","","","","","","7728","7728","7728","0.875","0.875","0.875","","","","","","","","","","","","","","","","","",""
"3.56","","","","","","","11658","11658","11658","0.7125","0.7125","0.7125","23317","23317","23317","0.925","0.925","0.925","23317","23317","23317","0.825","0.825","0.825","","","","","","","11658","11658","11658","0.95","0.95","0.95","23317","23317","23317","1","1","1","23317","23317","23317","1","1","1"
"3.58","","","","","","","","","","","","","23448","23448","23448","0.925","0.925","0.925","23448","23448","23448","0.85","0.85","0.85","","","","","","","","","","","","","23448","23448","23448","0.95","0.95","0.95","23448","23448","23448","1","1","1"
"3.6","","","","","","","11789","11789","11789","0.8","0.8","0.8","23579","23579","23579","1","1","1","23579","23579","23579","0.925","0.925","0.925","","","","","","","11789","11789","11789","0.95","0.95","0.95","23579","23579","23579","0.95","0.95","0.95","23579","23579","23579","1","1","1"
"3.6107784431137726","7859","7859","7859","0.44166666865348814","0.44166666865348814","0.44166666865348814","","","","","","","","","","","","","","","","","","","7859","7859","7859","0.8833333313465118","0.8833333313465118","0.8833333313465118","","","","","","","","","","","","","","","","","",""
"3.62","","","","","","","","","","","","","23710","23710","23710","0.85","0.85","0.85","23710","23710","23710","0.8","0.8","0.8","","","","","","","","","","","","","23710","23710","23710","0.925","0.925","0.925","23710","23710","23710","0.875","0.875","0.875"
"3.64","","","","","","","11920","11920","11920","0.675","0.675","0.675","23841","23841","23841","0.975","0.975","0.975","23841","23841","23841","0.8","0.8","0.8","","","","","","","11920","11920","11920","0.9375","0.9375","0.9375","23841","23841","23841","0.975","0.975","0.975","23841","23841","23841","1","1","1"
"3.66","","","","","","","","","","","","","23972","23972","23972","0.925","0.925","0.925","23972","23972","23972","0.775","0.775","0.775","","","","","","","","","","","","","23972","23972","23972","0.9","0.9","0.9","23972","23972","23972","0.95","0.95","0.95"
"3.6706586826347305","7990","7990","7990","0.49166667014360427","0.49166667014360427","0.49166667014360427","","","","","","","","","","","","","","","","","","","7990","7990","7990","0.8416666746139526","0.8416666746139526","0.8416666746139526","","","","","","","","","","","","","","","","","",""
"3.68","","","","","","","12051","12051","12051","0.775","0.775","0.775","24103","24103","24103","0.85","0.85","0.85","24103","24103","24103","0.875","0.875","0.875","","","","","","","12051","12051","12051","0.8875","0.8875","0.8875","24103","24103","24103","0.9","0.9","0.9","24103","24103","24103","0.875","0.875","0.875"
"3.7","","","","","","","","","","","","","24234","24234","24234","0.85","0.85","0.85","24234","24234","24234","0.525","0.525","0.525","","","","","","","","","","","","","24234","24234","24234","0.875","0.875","0.875","24234","24234","24234","0.875","0.875","0.875"
"3.7199999999999998","","","","","","","12182","12182","12182","0.6125","0.6125","0.6125","24365","24365","24365","0.9","0.9","0.9","24365","24365","24365","0.725","0.725","0.725","","","","","","","12182","12182","12182","0.85","0.85","0.85","24365","24365","24365","0.9","0.9","0.9","24365","24365","24365","1","1","1"
"3.730538922155689","8121","8121","8121","0.3916666641831398","0.3916666641831398","0.3916666641831398","","","","","","","","","","","","","","","","","","","8121","8121","8121","0.7416666701436043","0.7416666701436043","0.7416666701436043","","","","","","","","","","","","","","","","","",""
"3.74","","","","","","","","","","","","","24496","24496","24496","0.95","0.95","0.95","24496","24496","24496","0.75","0.75","0.75","","","","","","","","","","","","","24496","24496","24496","0.975","0.975","0.975","24496","24496","24496","0.975","0.975","0.975"
"3.76","","","","","","","12313","12313","12313","0.8625","0.8625","0.8625","24627","24627","24627","0.95","0.95","0.95","24627","24627","24627","0.9","0.9","0.9","","","","","","","12313","12313","12313","0.9","0.9","0.9","24627","24627","24627","1","1","1","24627","24627","24627","0.9","0.9","0.9"
"3.7800000000000002","","","","","","","","","","","","","24758","24758","24758","0.925","0.925","0.925","24758","24758","24758","0.725","0.725","0.725","","","","","","","","","","","","","24758","24758","24758","1","1","1","24758","24758","24758","0.975","0.975","0.975"
"3.7904191616766467","8252","8252","8252","0.48333334028720853","0.48333334028720853","0.48333334028720853","","","","","","","","","","","","","","","","","","","8252","8252","8252","0.8833333373069763","0.8833333373069763","0.8833333373069763","","","","","","","","","","","","","","","","","",""
"3.8","","","","","","","12444","12444","12444","0.675","0.675","0.675","24889","24889","24889","0.875","0.875","0.875","24889","24889","24889","0.825","0.825","0.825","","","","","","","12444","12444","12444","0.925","0.925","0.925","24889","24889","24889","0.95","0.95","0.95","24889","24889","24889","0.925","0.925","0.925"
"3.82","","","","","","","","","","","","","25020","25020","25020","0.95","0.95","0.95","25020","25020","25020","0.725","0.725","0.725","","","","","","","","","","","","","25020","25020","25020","0.975","0.975","0.975","25020","25020","25020","0.975","0.975","0.975"
"3.84","","","","","","","12575","12575","12575","0.6875","0.6875","0.6875","25151","25151","25151","0.95","0.95","0.95","25151","25151","25151","0.95","0.95","0.95","","","","","","","12575","12575","12575","0.9625","0.9625","0.9625","25151","25151","25151","1","1","1","25151","25151","25151","1","1","1"
"3.8502994011976046","8383","8383","8383","0.3916666656732559","0.3916666656732559","0.3916666656732559","","","","","","","","","","","","","","","","","","","8383","8383","8383","0.8","0.8","0.8","","","","","","","","","","","","","","","","","",""
"3.86","","","","","","","","","","","","","25282","25282","25282","0.95","0.95","0.95","25282","25282","25282","0.825","0.825","0.825","","","","","","","","","","","","","25282","25282","25282","1","1","1","25282","25282","25282","1","1","1"
"3.88","","","","","","","12706","12706","12706","0.7875","0.7875","0.7875","25413","25413","25413","0.95","0.95","0.95","25413","25413","25413","0.9","0.9","0.9","","","","","","","12706","12706","12706","0.9375","0.9375","0.9375","25413","25413","25413","1","1","1","25413","25413","25413","1","1","1"
"3.9","","","","","","","","","","","","","25544","25544","25544","0.925","0.925","0.925","25544","25544","25544","0.85","0.85","0.85","","","","","","","","","","","","","25544","25544","25544","1","1","1","25544","25544","25544","1","1","1"
"3.910179640718563","8514","8514","8514","0.5999999955296517","0.5999999955296517","0.5999999955296517","","","","","","","","","","","","","","","","","","","8514","8514","8514","0.8916666746139527","0.8916666746139527","0.8916666746139527","","","","","","","","","","","","","","","","","",""
"3.92","","","","","","","12837","12837","12837","0.7375","0.7375","0.7375","25675","25675","25675","1","1","1","25675","25675","25675","0.9","0.9","0.9","","","","","","","12837","12837","12837","0.9875","0.9875","0.9875","25675","25675","25675","1","1","1","25675","25675","25675","1","1","1"
"3.94","","","","","","","","","","","","","25806","25806","25806","0.975","0.975","0.975","25806","25806","25806","0.85","0.85","0.85","","","","","","","","","","","","","25806","25806","25806","0.975","0.975","0.975","25806","25806","25806","0.975","0.975","0.975"
"3.96","","","","","","","12968","12968","12968","0.7625","0.7625","0.7625","25937","25937","25937","0.925","0.925","0.925","25937","25937","25937","0.825","0.825","0.825","","","","","","","12968","12968","12968","0.975","0.975","0.975","25937","25937","25937","1","1","1","25937","25937","25937","1","1","1"
"3.970059880239521","8645","8645","8645","0.47500000670552256","0.47500000670552256","0.47500000670552256","","","","","","","","","","","","","","","","","","","8645","8645","8645","0.8166666686534881","0.8166666686534881","0.8166666686534881","","","","","","","","","","","","","","","","","",""
"3.98","","","","","","","","","","","","","26068","26068","26068","0.975","0.975","0.975","26068","26068","26068","0.8","0.8","0.8","","","","","","","","","","","","","26068","26068","26068","1","1","1","26068","26068","26068","0.975","0.975","0.975"
"3.9940119760479043","8698","8698","8698","0.3541666641831398","0.3541666641831398","0.3541666641831398","","","","","","","","","","","","","","","","","","","8698","8698","8698","0.666666679084301","0.666666679084301","0.666666679084301","","","","","","","","","","","","","","","","","",""
"4","","","","","","","13099","13099","13099","0.65","0.65","0.65","26199","26199","26199","0.85","0.85","0.85","26199","26199","26199","0.625","0.625","0.625","","","","","","","13099","13099","13099","0.8375","0.8375","0.8375","26199","26199","26199","0.825","0.825","0.825","26199","26199","26199","0.875","0.875","0.875"