"train/epoch","Qwen/Qwen3-32B-low-format - _step","Qwen/Qwen3-32B-low-format - _step__MIN","Qwen/Qwen3-32B-low-format - _step__MAX","Qwen/Qwen3-32B-low-format - train/rewards/reward_format_hint/mean","Qwen/Qwen3-32B-low-format - train/rewards/reward_format_hint/mean__MIN","Qwen/Qwen3-32B-low-format - train/rewards/reward_format_hint/mean__MAX","Qwen/Qwen3-14B-low-format - _step","Qwen/Qwen3-14B-low-format - _step__MIN","Qwen/Qwen3-14B-low-format - _step__MAX","Qwen/Qwen3-14B-low-format - train/rewards/reward_format_hint/mean","Qwen/Qwen3-14B-low-format - train/rewards/reward_format_hint/mean__MIN","Qwen/Qwen3-14B-low-format - train/rewards/reward_format_hint/mean__MAX","Qwen/Qwen3-0.6B-low-format - _step","Qwen/Qwen3-0.6B-low-format - _step__MIN","Qwen/Qwen3-0.6B-low-format - _step__MAX","Qwen/Qwen3-0.6B-low-format - train/rewards/reward_format_hint/mean","Qwen/Qwen3-0.6B-low-format - train/rewards/reward_format_hint/mean__MIN","Qwen/Qwen3-0.6B-low-format - train/rewards/reward_format_hint/mean__MAX","Qwen/Qwen3-4B-low-format - _step","Qwen/Qwen3-4B-low-format - _step__MIN","Qwen/Qwen3-4B-low-format - _step__MAX","Qwen/Qwen3-4B-low-format - train/rewards/reward_format_hint/mean","Qwen/Qwen3-4B-low-format - train/rewards/reward_format_hint/mean__MIN","Qwen/Qwen3-4B-low-format - train/rewards/reward_format_hint/mean__MAX","Qwen/Qwen3-32B - _step","Qwen/Qwen3-32B - _step__MIN","Qwen/Qwen3-32B - _step__MAX","Qwen/Qwen3-32B - train/rewards/reward_format_hint/mean","Qwen/Qwen3-32B - train/rewards/reward_format_hint/mean__MIN","Qwen/Qwen3-32B - train/rewards/reward_format_hint/mean__MAX","Qwen/Qwen3-14B - _step","Qwen/Qwen3-14B - _step__MIN","Qwen/Qwen3-14B - _step__MAX","Qwen/Qwen3-14B - train/rewards/reward_format_hint/mean","Qwen/Qwen3-14B - train/rewards/reward_format_hint/mean__MIN","Qwen/Qwen3-14B - train/rewards/reward_format_hint/mean__MAX","Qwen/Qwen3-4B - _step","Qwen/Qwen3-4B - _step__MIN","Qwen/Qwen3-4B - _step__MAX","Qwen/Qwen3-4B - train/rewards/reward_format_hint/mean","Qwen/Qwen3-4B - train/rewards/reward_format_hint/mean__MIN","Qwen/Qwen3-4B - train/rewards/reward_format_hint/mean__MAX","Qwen/Qwen3-0.6B - _step","Qwen/Qwen3-0.6B - _step__MIN","Qwen/Qwen3-0.6B - _step__MAX","Qwen/Qwen3-0.6B - train/rewards/reward_format_hint/mean","Qwen/Qwen3-0.6B - train/rewards/reward_format_hint/mean__MIN","Qwen/Qwen3-0.6B - train/rewards/reward_format_hint/mean__MAX"
"2.66","","","","","","","","","","","","","17422","17422","17422","1","1","1","17422","17422","17422","0.8","0.8","0.8","","","","","","","","","","","","","17422","17422","17422","1","1","1","17422","17422","17422","1","1","1"
"2.68","","","","","","","8776","8776","8776","0.675","0.675","0.675","17553","17553","17553","0.975","0.975","0.975","17553","17553","17553","0.875","0.875","0.875","","","","","","","8776","8776","8776","1","1","1","17553","17553","17553","1","1","1","17553","17553","17553","1","1","1"
"2.7","","","","","","","","","","","","","17684","17684","17684","0.9","0.9","0.9","17684","17684","17684","0.875","0.875","0.875","","","","","","","","","","","","","17684","17684","17684","0.95","0.95","0.95","17684","17684","17684","0.95","0.95","0.95"
"2.7065868263473054","5894","5894","5894","0.4333333320915699","0.4333333320915699","0.4333333320915699","","","","","","","","","","","","","","","","","","","5894","5894","5894","0.9083333373069763","0.9083333373069763","0.9083333373069763","","","","","","","","","","","","","","","","","",""
"2.7199999999999998","","","","","","","8907","8907","8907","0.7375","0.7375","0.7375","17815","17815","17815","1","1","1","17815","17815","17815","0.65","0.65","0.65","","","","","","","8907","8907","8907","0.8875","0.8875","0.8875","17815","17815","17815","0.975","0.975","0.975","17815","17815","17815","1","1","1"
"2.74","","","","","","","","","","","","","17946","17946","17946","0.9","0.9","0.9","17946","17946","17946","0.85","0.85","0.85","","","","","","","","","","","","","17946","17946","17946","0.9","0.9","0.9","17946","17946","17946","0.925","0.925","0.925"
"2.76","","","","","","","9038","9038","9038","0.7","0.7","0.7","18077","18077","18077","0.85","0.85","0.85","18077","18077","18077","0.675","0.675","0.675","","","","","","","9038","9038","9038","0.75","0.75","0.75","18077","18077","18077","0.675","0.675","0.675","18077","18077","18077","0.75","0.75","0.75"
"2.7664670658682633","6025","6025","6025","0.4083333373069763","0.4083333373069763","0.4083333373069763","","","","","","","","","","","","","","","","","","","6025","6025","6025","0.7666666656732559","0.7666666656732559","0.7666666656732559","","","","","","","","","","","","","","","","","",""
"2.7800000000000002","","","","","","","","","","","","","18208","18208","18208","0.875","0.875","0.875","18208","18208","18208","0.85","0.85","0.85","","","","","","","","","","","","","18208","18208","18208","0.9","0.9","0.9","18208","18208","18208","0.875","0.875","0.875"
"2.8","","","","","","","9169","9169","9169","0.7","0.7","0.7","18339","18339","18339","1","1","1","18339","18339","18339","0.775","0.775","0.775","","","","","","","9169","9169","9169","0.875","0.875","0.875","18339","18339","18339","0.975","0.975","0.975","18339","18339","18339","1","1","1"
"2.82","","","","","","","","","","","","","18470","18470","18470","0.9","0.9","0.9","18470","18470","18470","0.6","0.6","0.6","","","","","","","","","","","","","18470","18470","18470","0.9","0.9","0.9","18470","18470","18470","0.9","0.9","0.9"
"2.8263473053892216","6156","6156","6156","0.44166665971279145","0.44166665971279145","0.44166665971279145","","","","","","","","","","","","","","","","","","","6156","6156","6156","0.7666666656732559","0.7666666656732559","0.7666666656732559","","","","","","","","","","","","","","","","","",""
"2.84","","","","","","","9300","9300","9300","0.825","0.825","0.825","18601","18601","18601","0.975","0.975","0.975","18601","18601","18601","0.875","0.875","0.875","","","","","","","9300","9300","9300","0.8875","0.8875","0.8875","18601","18601","18601","1","1","1","18601","18601","18601","1","1","1"
"2.86","","","","","","","","","","","","","18732","18732","18732","1","1","1","18732","18732","18732","0.85","0.85","0.85","","","","","","","","","","","","","18732","18732","18732","1","1","1","18732","18732","18732","1","1","1"
"2.88","","","","","","","9431","9431","9431","0.8125","0.8125","0.8125","18863","18863","18863","1","1","1","18863","18863","18863","0.825","0.825","0.825","","","","","","","9431","9431","9431","0.95","0.95","0.95","18863","18863","18863","1","1","1","18863","18863","18863","1","1","1"
"2.8862275449101795","6287","6287","6287","0.5083333358168602","0.5083333358168602","0.5083333358168602","","","","","","","","","","","","","","","","","","","6287","6287","6287","0.9000000059604645","0.9000000059604645","0.9000000059604645","","","","","","","","","","","","","","","","","",""
"2.9","","","","","","","","","","","","","18994","18994","18994","0.9","0.9","0.9","18994","18994","18994","0.65","0.65","0.65","","","","","","","","","","","","","18994","18994","18994","0.9","0.9","0.9","18994","18994","18994","0.875","0.875","0.875"
"2.92","","","","","","","9562","9562","9562","0.65","0.65","0.65","19125","19125","19125","0.9","0.9","0.9","19125","19125","19125","0.775","0.775","0.775","","","","","","","9562","9562","9562","0.85","0.85","0.85","19125","19125","19125","0.9","0.9","0.9","19125","19125","19125","0.9","0.9","0.9"
"2.94","","","","","","","","","","","","","19256","19256","19256","0.975","0.975","0.975","19256","19256","19256","0.85","0.85","0.85","","","","","","","","","","","","","19256","19256","19256","1","1","1","19256","19256","19256","1","1","1"
"2.946107784431138","6418","6418","6418","0.3416666679084301","0.3416666679084301","0.3416666679084301","","","","","","","","","","","","","","","","","","","6418","6418","6418","0.7916666686534881","0.7916666686534881","0.7916666686534881","","","","","","","","","","","","","","","","","",""
"2.96","","","","","","","9693","9693","9693","0.6375","0.6375","0.6375","19387","19387","19387","0.975","0.975","0.975","19387","19387","19387","0.85","0.85","0.85","","","","","","","9693","9693","9693","1","1","1","19387","19387","19387","1","1","1","19387","19387","19387","1","1","1"
"2.98","","","","","","","","","","","","","19518","19518","19518","1","1","1","19518","19518","19518","0.8","0.8","0.8","","","","","","","","","","","","","19518","19518","19518","1","1","1","19518","19518","19518","1","1","1"
"3","","","","","","","9824","9824","9824","0.65","0.65","0.65","19649","19649","19649","1","1","1","19649","19649","19649","0.775","0.775","0.775","","","","","","","9824","9824","9824","0.975","0.975","0.975","19649","19649","19649","0.925","0.925","0.925","19649","19649","19649","0.95","0.95","0.95"
"3.0119760479041915","6549","6549","6549","0.4333333343267441","0.4333333343267441","0.4333333343267441","","","","","","","","","","","","","","","","","","","6549","6549","6549","0.9166666746139527","0.9166666746139527","0.9166666746139527","","","","","","","","","","","","","","","","","",""
"3.02","","","","","","","","","","","","","19780","19780","19780","0.975","0.975","0.975","19780","19780","19780","0.925","0.925","0.925","","","","","","","","","","","","","19780","19780","19780","0.975","0.975","0.975","19780","19780","19780","0.925","0.925","0.925"
"3.04","","","","","","","9955","9955","9955","0.6375","0.6375","0.6375","19911","19911","19911","1","1","1","19911","19911","19911","0.95","0.95","0.95","","","","","","","9955","9955","9955","0.9625","0.9625","0.9625","19911","19911","19911","1","1","1","19911","19911","19911","1","1","1"
"3.06","","","","","","","","","","","","","20042","20042","20042","0.925","0.925","0.925","20042","20042","20042","0.775","0.775","0.775","","","","","","","","","","","","","20042","20042","20042","1","1","1","20042","20042","20042","0.9","0.9","0.9"
"3.07185628742515","6680","6680","6680","0.3999999985098839","0.3999999985098839","0.3999999985098839","","","","","","","","","","","","","","","","","","","6680","6680","6680","0.7166666768491268","0.7166666768491268","0.7166666768491268","","","","","","","","","","","","","","","","","",""
"3.08","","","","","","","10086","10086","10086","0.7","0.7","0.7","20173","20173","20173","1","1","1","20173","20173","20173","0.825","0.825","0.825","","","","","","","10086","10086","10086","0.925","0.925","0.925","20173","20173","20173","1","1","1","20173","20173","20173","1","1","1"
"3.1","","","","","","","","","","","","","20304","20304","20304","0.9","0.9","0.9","20304","20304","20304","0.8","0.8","0.8","","","","","","","","","","","","","20304","20304","20304","0.9","0.9","0.9","20304","20304","20304","0.9","0.9","0.9"
"3.12","","","","","","","10217","10217","10217","0.65","0.65","0.65","20435","20435","20435","0.9","0.9","0.9","20435","20435","20435","0.725","0.725","0.725","","","","","","","10217","10217","10217","0.8875","0.8875","0.8875","20435","20435","20435","0.9","0.9","0.9","20435","20435","20435","0.9","0.9","0.9"
"3.1317365269461077","6811","6811","6811","0.40833333134651184","0.40833333134651184","0.40833333134651184","","","","","","","","","","","","","","","","","","","6811","6811","6811","0.775","0.775","0.775","","","","","","","","","","","","","","","","","",""
"3.14","","","","","","","","","","","","","20566","20566","20566","1","1","1","20566","20566","20566","0.825","0.825","0.825","","","","","","","","","","","","","20566","20566","20566","0.925","0.925","0.925","20566","20566","20566","1","1","1"
"3.16","","","","","","","10348","10348","10348","0.7125","0.7125","0.7125","20697","20697","20697","0.925","0.925","0.925","20697","20697","20697","0.9","0.9","0.9","","","","","","","10348","10348","10348","0.825","0.825","0.825","20697","20697","20697","0.85","0.85","0.85","20697","20697","20697","0.9","0.9","0.9"
"3.18","","","","","","","","","","","","","20828","20828","20828","1","1","1","20828","20828","20828","0.85","0.85","0.85","","","","","","","","","","","","","20828","20828","20828","1","1","1","20828","20828","20828","1","1","1"
"3.191616766467066","6942","6942","6942","0.49166666343808174","0.49166666343808174","0.49166666343808174","","","","","","","","","","","","","","","","","","","6942","6942","6942","0.8416666656732559","0.8416666656732559","0.8416666656732559","","","","","","","","","","","","","","","","","",""
"3.2","","","","","","","10479","10479","10479","0.7875","0.7875","0.7875","20959","20959","20959","1","1","1","20959","20959","20959","0.875","0.875","0.875","","","","","","","10479","10479","10479","0.95","0.95","0.95","20959","20959","20959","0.95","0.95","0.95","20959","20959","20959","1","1","1"
"3.22","","","","","","","","","","","","","21090","21090","21090","1","1","1","21090","21090","21090","0.85","0.85","0.85","","","","","","","","","","","","","21090","21090","21090","1","1","1","21090","21090","21090","1","1","1"
"3.24","","","","","","","10610","10610","10610","0.6625","0.6625","0.6625","21221","21221","21221","0.925","0.925","0.925","21221","21221","21221","0.8","0.8","0.8","","","","","","","10610","10610","10610","0.925","0.925","0.925","21221","21221","21221","0.925","0.925","0.925","21221","21221","21221","0.925","0.925","0.925"
"3.251497005988024","7073","7073","7073","0.5166666626930236","0.5166666626930236","0.5166666626930236","","","","","","","","","","","","","","","","","","","7073","7073","7073","0.8833333373069763","0.8833333373069763","0.8833333373069763","","","","","","","","","","","","","","","","","",""
"3.26","","","","","","","","","","","","","21352","21352","21352","1","1","1","21352","21352","21352","0.925","0.925","0.925","","","","","","","","","","","","","21352","21352","21352","1","1","1","21352","21352","21352","1","1","1"
"3.2800000000000002","","","","","","","10741","10741","10741","0.7125","0.7125","0.7125","21483","21483","21483","0.875","0.875","0.875","21483","21483","21483","0.75","0.75","0.75","","","","","","","10741","10741","10741","0.925","0.925","0.925","21483","21483","21483","0.9","0.9","0.9","21483","21483","21483","0.9","0.9","0.9"
"3.3","","","","","","","","","","","","","21614","21614","21614","0.85","0.85","0.85","21614","21614","21614","0.775","0.775","0.775","","","","","","","","","","","","","21614","21614","21614","0.9","0.9","0.9","21614","21614","21614","0.85","0.85","0.85"
"3.3113772455089823","7204","7204","7204","0.408333333581686","0.408333333581686","0.408333333581686","","","","","","","","","","","","","","","","","","","7204","7204","7204","0.8416666746139526","0.8416666746139526","0.8416666746139526","","","","","","","","","","","","","","","","","",""
"3.32","","","","","","","10872","10872","10872","0.7125","0.7125","0.7125","21745","21745","21745","1","1","1","21745","21745","21745","0.9","0.9","0.9","","","","","","","10872","10872","10872","0.9","0.9","0.9","21745","21745","21745","1","1","1","21745","21745","21745","1","1","1"
"3.34","","","","","","","","","","","","","21876","21876","21876","1","1","1","21876","21876","21876","0.95","0.95","0.95","","","","","","","","","","","","","21876","21876","21876","1","1","1","21876","21876","21876","1","1","1"
"3.36","","","","","","","11003","11003","11003","0.75","0.75","0.75","22007","22007","22007","0.925","0.925","0.925","22007","22007","22007","0.75","0.75","0.75","","","","","","","11003","11003","11003","0.95","0.95","0.95","22007","22007","22007","0.9","0.9","0.9","22007","22007","22007","0.9","0.9","0.9"
"3.37125748502994","7335","7335","7335","0.4166666641831398","0.4166666641831398","0.4166666641831398","","","","","","","","","","","","","","","","","","","7335","7335","7335","0.8750000029802323","0.8750000029802323","0.8750000029802323","","","","","","","","","","","","","","","","","",""
"3.38","","","","","","","","","","","","","22138","22138","22138","0.85","0.85","0.85","22138","22138","22138","0.725","0.725","0.725","","","","","","","","","","","","","22138","22138","22138","0.8","0.8","0.8","22138","22138","22138","0.8","0.8","0.8"
"3.4","","","","","","","11134","11134","11134","0.6","0.6","0.6","22269","22269","22269","1","1","1","22269","22269","22269","0.7","0.7","0.7","","","","","","","11134","11134","11134","0.9","0.9","0.9","22269","22269","22269","1","1","1","22269","22269","22269","1","1","1"
"3.42","","","","","","","","","","","","","22400","22400","22400","0.9","0.9","0.9","22400","22400","22400","0.8","0.8","0.8","","","","","","","","","","","","","22400","22400","22400","0.9","0.9","0.9","22400","22400","22400","0.875","0.875","0.875"
"3.431137724550898","7466","7466","7466","0.3166666679084301","0.3166666679084301","0.3166666679084301","","","","","","","","","","","","","","","","","","","7466","7466","7466","0.9000000029802322","0.9000000029802322","0.9000000029802322","","","","","","","","","","","","","","","","","",""
"3.44","","","","","","","11265","11265","11265","0.7375","0.7375","0.7375","22531","22531","22531","1","1","1","22531","22531","22531","0.925","0.925","0.925","","","","","","","11265","11265","11265","0.9375","0.9375","0.9375","22531","22531","22531","1","1","1","22531","22531","22531","1","1","1"
"3.46","","","","","","","","","","","","","22662","22662","22662","1","1","1","22662","22662","22662","0.825","0.825","0.825","","","","","","","","","","","","","22662","22662","22662","0.975","0.975","0.975","22662","22662","22662","1","1","1"
"3.48","","","","","","","11396","11396","11396","0.625","0.625","0.625","22793","22793","22793","0.95","0.95","0.95","22793","22793","22793","0.85","0.85","0.85","","","","","","","11396","11396","11396","0.925","0.925","0.925","22793","22793","22793","0.9","0.9","0.9","22793","22793","22793","0.975","0.975","0.975"
"3.4910179640718564","7597","7597","7597","0.4166666612029076","0.4166666612029076","0.4166666612029076","","","","","","","","","","","","","","","","","","","7597","7597","7597","0.850000011920929","0.850000011920929","0.850000011920929","","","","","","","","","","","","","","","","","",""
"3.5","","","","","","","","","","","","","22924","22924","22924","1","1","1","22924","22924","22924","0.95","0.95","0.95","","","","","","","","","","","","","22924","22924","22924","0.975","0.975","0.975","22924","22924","22924","1","1","1"
"3.52","","","","","","","11527","11527","11527","0.75","0.75","0.75","23055","23055","23055","1","1","1","23055","23055","23055","0.9","0.9","0.9","","","","","","","11527","11527","11527","0.9875","0.9875","0.9875","23055","23055","23055","1","1","1","23055","23055","23055","1","1","1"
"3.54","","","","","","","","","","","","","23186","23186","23186","1","1","1","23186","23186","23186","0.875","0.875","0.875","","","","","","","","","","","","","23186","23186","23186","1","1","1","23186","23186","23186","1","1","1"
"3.5508982035928143","7728","7728","7728","0.5416666567325592","0.5416666567325592","0.5416666567325592","","","","","","","","","","","","","","","","","","","7728","7728","7728","0.9166666686534881","0.9166666686534881","0.9166666686534881","","","","","","","","","","","","","","","","","",""
"3.56","","","","","","","11658","11658","11658","0.75","0.75","0.75","23317","23317","23317","1","1","1","23317","23317","23317","0.85","0.85","0.85","","","","","","","11658","11658","11658","0.9625","0.9625","0.9625","23317","23317","23317","1","1","1","23317","23317","23317","1","1","1"
"3.58","","","","","","","","","","","","","23448","23448","23448","1","1","1","23448","23448","23448","0.925","0.925","0.925","","","","","","","","","","","","","23448","23448","23448","0.95","0.95","0.95","23448","23448","23448","1","1","1"
"3.6","","","","","","","11789","11789","11789","0.8125","0.8125","0.8125","23579","23579","23579","1","1","1","23579","23579","23579","1","1","1","","","","","","","11789","11789","11789","0.9625","0.9625","0.9625","23579","23579","23579","0.975","0.975","0.975","23579","23579","23579","1","1","1"
"3.6107784431137726","7859","7859","7859","0.4916666656732559","0.4916666656732559","0.4916666656732559","","","","","","","","","","","","","","","","","","","7859","7859","7859","0.9333333373069763","0.9333333373069763","0.9333333373069763","","","","","","","","","","","","","","","","","",""
"3.62","","","","","","","","","","","","","23710","23710","23710","0.9","0.9","0.9","23710","23710","23710","0.825","0.825","0.825","","","","","","","","","","","","","23710","23710","23710","0.925","0.925","0.925","23710","23710","23710","0.9","0.9","0.9"
"3.64","","","","","","","11920","11920","11920","0.725","0.725","0.725","23841","23841","23841","1","1","1","23841","23841","23841","0.825","0.825","0.825","","","","","","","11920","11920","11920","0.9375","0.9375","0.9375","23841","23841","23841","1","1","1","23841","23841","23841","1","1","1"
"3.66","","","","","","","","","","","","","23972","23972","23972","1","1","1","23972","23972","23972","0.775","0.775","0.775","","","","","","","","","","","","","23972","23972","23972","0.9","0.9","0.9","23972","23972","23972","0.95","0.95","0.95"
"3.6706586826347305","7990","7990","7990","0.5083333402872086","0.5083333402872086","0.5083333402872086","","","","","","","","","","","","","","","","","","","7990","7990","7990","0.850000011920929","0.850000011920929","0.850000011920929","","","","","","","","","","","","","","","","","",""
"3.68","","","","","","","12051","12051","12051","0.7875","0.7875","0.7875","24103","24103","24103","0.9","0.9","0.9","24103","24103","24103","0.875","0.875","0.875","","","","","","","12051","12051","12051","0.8875","0.8875","0.8875","24103","24103","24103","0.9","0.9","0.9","24103","24103","24103","0.9","0.9","0.9"
"3.7","","","","","","","","","","","","","24234","24234","24234","0.875","0.875","0.875","24234","24234","24234","0.55","0.55","0.55","","","","","","","","","","","","","24234","24234","24234","0.875","0.875","0.875","24234","24234","24234","0.9","0.9","0.9"
"3.7199999999999998","","","","","","","12182","12182","12182","0.6125","0.6125","0.6125","24365","24365","24365","1","1","1","24365","24365","24365","0.725","0.725","0.725","","","","","","","12182","12182","12182","0.85","0.85","0.85","24365","24365","24365","0.925","0.925","0.925","24365","24365","24365","1","1","1"
"3.730538922155689","8121","8121","8121","0.4666666589677334","0.4666666589677334","0.4666666589677334","","","","","","","","","","","","","","","","","","","8121","8121","8121","0.7916666686534881","0.7916666686534881","0.7916666686534881","","","","","","","","","","","","","","","","","",""
"3.74","","","","","","","","","","","","","24496","24496","24496","1","1","1","24496","24496","24496","0.75","0.75","0.75","","","","","","","","","","","","","24496","24496","24496","0.975","0.975","0.975","24496","24496","24496","0.975","0.975","0.975"
"3.76","","","","","","","12313","12313","12313","0.8625","0.8625","0.8625","24627","24627","24627","1","1","1","24627","24627","24627","0.9","0.9","0.9","","","","","","","12313","12313","12313","0.9125","0.9125","0.9125","24627","24627","24627","1","1","1","24627","24627","24627","1","1","1"
"3.7800000000000002","","","","","","","","","","","","","24758","24758","24758","0.975","0.975","0.975","24758","24758","24758","0.8","0.8","0.8","","","","","","","","","","","","","24758","24758","24758","1","1","1","24758","24758","24758","0.975","0.975","0.975"
"3.7904191616766467","8252","8252","8252","0.4916666656732559","0.4916666656732559","0.4916666656732559","","","","","","","","","","","","","","","","","","","8252","8252","8252","0.9083333373069763","0.9083333373069763","0.9083333373069763","","","","","","","","","","","","","","","","","",""
"3.8","","","","","","","12444","12444","12444","0.7","0.7","0.7","24889","24889","24889","0.925","0.925","0.925","24889","24889","24889","0.85","0.85","0.85","","","","","","","12444","12444","12444","0.9375","0.9375","0.9375","24889","24889","24889","0.95","0.95","0.95","24889","24889","24889","0.95","0.95","0.95"
"3.82","","","","","","","","","","","","","25020","25020","25020","1","1","1","25020","25020","25020","0.7","0.7","0.7","","","","","","","","","","","","","25020","25020","25020","0.975","0.975","0.975","25020","25020","25020","1","1","1"
"3.84","","","","","","","12575","12575","12575","0.675","0.675","0.675","25151","25151","25151","0.975","0.975","0.975","25151","25151","25151","1","1","1","","","","","","","12575","12575","12575","0.9625","0.9625","0.9625","25151","25151","25151","1","1","1","25151","25151","25151","1","1","1"
"3.8502994011976046","8383","8383","8383","0.42499999701976776","0.42499999701976776","0.42499999701976776","","","","","","","","","","","","","","","","","","","8383","8383","8383","0.8583333373069764","0.8583333373069764","0.8583333373069764","","","","","","","","","","","","","","","","","",""
"3.86","","","","","","","","","","","","","25282","25282","25282","1","1","1","25282","25282","25282","0.8","0.8","0.8","","","","","","","","","","","","","25282","25282","25282","1","1","1","25282","25282","25282","1","1","1"
"3.88","","","","","","","12706","12706","12706","0.8375","0.8375","0.8375","25413","25413","25413","1","1","1","25413","25413","25413","0.9","0.9","0.9","","","","","","","12706","12706","12706","0.9375","0.9375","0.9375","25413","25413","25413","1","1","1","25413","25413","25413","1","1","1"
"3.9","","","","","","","","","","","","","25544","25544","25544","1","1","1","25544","25544","25544","0.875","0.875","0.875","","","","","","","","","","","","","25544","25544","25544","1","1","1","25544","25544","25544","1","1","1"
"3.910179640718563","8514","8514","8514","0.6083333313465118","0.6083333313465118","0.6083333313465118","","","","","","","","","","","","","","","","","","","8514","8514","8514","0.9166666686534881","0.9166666686534881","0.9166666686534881","","","","","","","","","","","","","","","","","",""
"3.92","","","","","","","12837","12837","12837","0.7375","0.7375","0.7375","25675","25675","25675","1","1","1","25675","25675","25675","0.85","0.85","0.85","","","","","","","12837","12837","12837","0.9875","0.9875","0.9875","25675","25675","25675","1","1","1","25675","25675","25675","1","1","1"
"3.94","","","","","","","","","","","","","25806","25806","25806","1","1","1","25806","25806","25806","0.9","0.9","0.9","","","","","","","","","","","","","25806","25806","25806","1","1","1","25806","25806","25806","0.975","0.975","0.975"
"3.96","","","","","","","12968","12968","12968","0.775","0.775","0.775","25937","25937","25937","1","1","1","25937","25937","25937","0.775","0.775","0.775","","","","","","","12968","12968","12968","0.975","0.975","0.975","25937","25937","25937","1","1","1","25937","25937","25937","1","1","1"
"3.970059880239521","8645","8645","8645","0.4583333395421505","0.4583333395421505","0.4583333395421505","","","","","","","","","","","","","","","","","","","8645","8645","8645","0.8583333373069764","0.8583333373069764","0.8583333373069764","","","","","","","","","","","","","","","","","",""
"3.98","","","","","","","","","","","","","26068","26068","26068","0.975","0.975","0.975","26068","26068","26068","0.8","0.8","0.8","","","","","","","","","","","","","26068","26068","26068","1","1","1","26068","26068","26068","1","1","1"
"3.9940119760479043","8698","8698","8698","0.3541666641831398","0.3541666641831398","0.3541666641831398","","","","","","","","","","","","","","","","","","","8698","8698","8698","0.7083333358168602","0.7083333358168602","0.7083333358168602","","","","","","","","","","","","","","","","","",""
"4","","","","","","","13099","13099","13099","0.7","0.7","0.7","26199","26199","26199","0.875","0.875","0.875","26199","26199","26199","0.65","0.65","0.65","","","","","","","13099","13099","13099","0.8625","0.8625","0.8625","26199","26199","26199","0.85","0.85","0.85","26199","26199","26199","0.9","0.9","0.9"